1,4,7,1,13,1,155,3/23/2017,3/26/2017
1,4,7,1,13,2,39,7/28/2017,8/9/2017
1,4,7,1,24,1,81,1/10/2017,1/13/2017
1,4,7,1,24,2,114,6/25/2017,6/30/2017
1,5,7,1,10,1,134,2/19/2017,3/5/2017
1,5,7,1,10,2,155,5/16/2017,5/27/2017
1,5,7,1,11,1,87,1/25/2017,2/7/2017
1,5,7,1,11,2,150,6/12/2017,6/16/2017
1,5,7,1,12,1,129,1/22/2017,1/31/2017
1,5,7,1,12,2,74,6/17/2017,6/30/2017
1,5,7,1,13,1,121,3/9/2017,3/16/2017
1,5,7,1,13,2,111,5/17/2017,5/21/2017
1,5,7,1,24,1,47,2/16/2017,2/28/2017
1,5,7,1,24,2,21,5/23/2017,6/6/2017
4,1,8,9,9,66,116,11/29/2021,12/4/2021
4,1,8,9,17,66,59,1/10/2022,1/25/2022
4,1,8,9,25,66,193,1/18/2022,1/22/2022
4,1,8,9,26,66,14,12/12/2021,12/16/2021
4,1,8,9,28,66,138,12/8/2021,12/10/2021
4,3,6,4,1,65,160,9/1/2021,9/4/2021
4,3,6,4,8,65,90,8/2/2021,8/15/2021
4,3,6,4,11,65,127,9/8/2021,9/22/2021
4,3,6,4,15,65,191,8/8/2021,8/17/2021
4,3,6,4,17,65,182,9/17/2021,9/21/2021
4,3,6,4,18,65,179,9/9/2021,9/19/2021
4,3,6,4,30,65,28,8/11/2021,8/22/2021
4,4,6,4,1,66,27,1/29/2022,2/1/2022
4,4,6,4,8,66,138,1/9/2022,1/12/2022
4,4,6,4,11,66,27,12/2/2021,12/12/2021
4,4,6,4,15,66,87,12/9/2021,12/14/2021
4,4,6,4,17,66,137,1/18/2022,1/30/2022
4,4,6,4,18,66,53,1/2/2022,1/16/2022
4,4,6,4,30,66,117,12/8/2021,12/10/2021
4,5,8,10,2,69,107,11/30/2022,12/15/2022
4,5,8,10,5,69,57,1/4/2023,1/15/2023
4,5,8,10,6,69,181,1/31/2023,2/4/2023
4,5,8,10,10,69,33,1/9/2023,1/20/2023
4,7,6,3,3,65,196,7/4/2021,7/6/2021
4,7,6,3,6,65,104,7/24/2021,8/8/2021
4,7,6,3,8,65,139,7/11/2021,7/20/2021
4,7,6,3,12,65,134,9/28/2021,10/6/2021
4,7,6,3,15,65,151,9/23/2021,9/27/2021
4,7,6,3,17,65,172,8/19/2021,8/23/2021
4,7,6,3,19,65,194,7/13/2021,7/23/2021
4,7,6,3,20,65,111,9/24/2021,10/7/2021
4,7,6,3,30,65,88,7/23/2021,7/25/2021
4,7,10,19,1,69,79,12/4/2022,12/7/2022
4,7,10,19,6,69,74,12/29/2022,1/5/2023
4,7,10,19,9,69,174,12/28/2022,1/8/2023
4,7,10,19,12,69,55,11/27/2022,11/30/2022
4,7,10,19,14,69,44,1/24/2023,1/29/2023
4,7,10,19,15,69,159,11/3/2022,11/16/2022
4,7,10,19,17,69,178,1/16/2023,1/26/2023
4,7,10,19,21,69,127,1/17/2023,1/21/2023
4,7,10,19,22,69,147,12/1/2022,12/3/2022
4,7,10,19,23,69,170,11/1/2022,11/3/2022
4,7,10,19,26,69,64,12/28/2022,1/11/2023
4,7,10,23,1,60,90,12/25/2019,1/4/2020
4,7,10,23,1,61,165,5/9/2020,5/23/2020
4,7,10,23,1,62,98,7/1/2020,7/3/2020
4,7,10,23,1,63,149,12/24/2020,12/31/2020
4,7,10,23,16,60,67,11/27/2019,11/29/2019
4,7,10,23,16,61,169,3/11/2020,3/14/2020
4,7,10,23,16,62,4,8/14/2020,8/23/2020
4,7,10,23,16,63,125,1/29/2021,2/9/2021
4,7,10,23,21,60,160,1/22/2020,1/25/2020
4,7,10,23,21,61,66,5/21/2020,5/24/2020
4,7,10,23,21,62,190,8/10/2020,8/25/2020
4,7,10,23,21,63,77,12/13/2020,12/18/2020
4,8,6,3,3,64,103,4/6/2021,4/12/2021
4,8,6,3,6,64,12,5/29/2021,6/5/2021
4,8,6,3,8,64,176,4/26/2021,5/7/2021
4,8,6,3,12,64,81,3/13/2021,3/26/2021
4,8,6,3,15,64,153,4/4/2021,4/18/2021
4,8,6,3,17,64,60,4/7/2021,4/9/2021
4,8,6,3,19,64,70,4/20/2021,5/2/2021
4,8,6,3,20,64,43,3/18/2021,3/23/2021
4,8,6,3,30,64,91,5/25/2021,6/3/2021
4,8,6,30,19,69,199,1/6/2023,1/17/2023
4,8,6,30,20,69,61,1/25/2023,1/28/2023
4,8,6,30,25,69,99,1/11/2023,1/16/2023
4,9,10,21,3,68,139,9/19/2023,9/30/2023
4,9,10,21,5,68,127,7/5/2023,7/14/2023
4,9,10,21,6,68,36,9/27/2022,10/7/2022
4,9,10,21,8,68,2,12/20/2022,12/23/2022
4,9,10,21,10,68,9,4/7/2023,4/19/2023
4,9,10,21,12,68,125,8/14/2022,8/27/2022
4,9,10,21,16,68,181,3/2/2023,3/13/2023
4,9,10,21,19,68,126,9/17/2023,9/27/2023
4,9,10,21,23,68,183,8/6/2023,8/8/2023
4,9,10,21,27,68,135,1/20/2023,1/28/2023
4,9,10,21,29,68,184,8/3/2022,8/8/2022
4,10,10,21,3,61,124,5/20/2020,6/1/2020
4,10,10,21,5,61,62,5/15/2020,5/30/2020
4,10,10,21,6,61,47,3/5/2020,3/19/2020
4,10,10,21,8,61,190,3/9/2020,3/18/2020
4,10,10,21,10,61,134,4/26/2020,5/6/2020
4,10,10,21,12,61,135,4/26/2020,4/30/2020
4,10,10,21,16,61,146,5/31/2020,6/15/2020
4,10,10,21,19,61,98,3/6/2020,3/12/2020
4,10,10,21,23,61,178,4/18/2020,4/24/2020
4,10,10,21,27,61,155,3/17/2020,3/21/2020
4,10,10,21,29,61,88,4/25/2020,5/1/2020
4,11,8,7,3,66,170,12/20/2021,12/26/2021
4,11,8,7,3,67,38,11/30/2021,12/3/2021
4,11,8,7,4,66,36,11/26/2021,12/9/2021
4,11,8,7,4,67,142,3/24/2022,3/26/2022
4,11,8,7,9,66,196,1/13/2022,1/17/2022
4,11,8,7,9,67,5,1/4/2022,1/13/2022
4,11,8,7,10,66,108,1/5/2022,1/9/2022
4,11,8,7,10,67,61,4/30/2022,5/9/2022
4,11,8,7,22,66,99,1/26/2022,2/9/2022
4,11,8,7,22,67,61,9/24/2021,9/29/2021
4,11,8,7,28,66,15,12/10/2021,12/24/2021
4,11,8,7,28,67,114,1/18/2022,1/24/2022
4,11,8,7,29,66,137,1/31/2022,2/11/2022
4,11,8,7,29,67,129,12/11/2021,12/24/2021
4,11,8,7,30,66,131,11/1/2021,11/8/2021
4,11,8,7,30,67,99,12/8/2021,12/18/2021
4,11,10,24,1,67,8,8/26/2021,9/3/2021
4,11,10,24,10,67,97,12/24/2021,1/3/2022
4,11,10,24,25,67,112,1/10/2022,1/16/2022
4,12,8,7,3,66,31,12/15/2021,12/25/2021
4,12,8,7,3,67,47,5/16/2021,5/26/2021
4,12,8,7,4,66,180,1/26/2022,1/30/2022
4,12,8,7,4,67,186,1/30/2022,2/3/2022
4,12,8,7,9,66,191,11/23/2021,12/8/2021
4,12,8,7,9,67,31,10/4/2021,10/14/2021
4,12,8,7,10,66,93,12/12/2021,12/24/2021
4,12,8,7,10,67,12,12/7/2021,12/13/2021
4,12,8,7,22,66,41,11/6/2021,11/15/2021
4,12,8,7,22,67,5,7/8/2021,7/20/2021
4,12,8,7,28,66,165,1/4/2022,1/12/2022
4,12,8,7,28,67,148,3/17/2022,3/19/2022
4,12,8,7,29,66,176,1/14/2022,1/28/2022
4,12,8,7,29,67,191,12/5/2021,12/7/2021
4,12,8,7,30,66,72,11/2/2021,11/9/2021
4,12,8,7,30,67,163,1/29/2022,2/8/2022
4,12,8,8,5,63,33,11/19/2020,12/1/2020
4,12,8,8,20,63,78,1/6/2021,1/15/2021
4,12,8,8,29,63,7,12/23/2020,1/6/2021
4,12,8,8,30,63,178,12/5/2020,12/17/2020
4,12,8,10,2,63,90,11/26/2020,12/1/2020
4,12,8,10,5,63,128,1/15/2021,1/22/2021
4,12,8,10,6,63,100,12/4/2020,12/14/2020
4,12,8,10,10,63,124,1/5/2021,1/7/2021
4,13,8,8,5,64,19,5/20/2021,5/31/2021
4,13,8,8,20,64,144,4/28/2021,5/8/2021
4,13,8,8,29,64,27,3/27/2021,4/10/2021
4,13,8,8,30,64,145,3/16/2021,3/25/2021
4,13,10,24,1,62,46,7/22/2020,8/4/2020
4,13,10,24,10,62,183,8/14/2020,8/26/2020
4,13,10,24,25,62,45,7/3/2020,7/13/2020
4,14,6,31,4,64,88,3/23/2021,3/28/2021
4,14,6,31,6,64,121,5/22/2021,5/27/2021
4,14,6,31,14,64,114,5/22/2021,5/30/2021
4,14,6,31,20,64,155,5/31/2021,6/3/2021
4,14,6,31,21,64,193,5/12/2021,5/27/2021
4,14,6,31,26,64,197,4/5/2021,4/19/2021
4,14,6,31,30,64,58,5/12/2021,5/25/2021
4,14,8,9,9,66,78,12/5/2021,12/10/2021
4,14,8,9,17,66,27,12/13/2021,12/25/2021
4,14,8,9,25,66,197,1/8/2022,1/23/2022
4,14,8,9,26,66,144,12/11/2021,12/16/2021
4,14,8,9,28,66,186,1/24/2022,2/4/2022
4,14,10,19,1,60,131,12/29/2019,1/12/2020
4,14,10,19,6,60,81,12/29/2019,1/11/2020
4,14,10,19,9,60,45,12/22/2019,12/30/2019
4,14,10,19,12,60,130,12/10/2019,12/15/2019
4,14,10,19,14,60,10,11/28/2019,12/2/2019
4,14,10,19,15,60,50,11/17/2019,11/20/2019
4,14,10,19,17,60,193,11/24/2019,11/27/2019
4,14,10,19,21,60,60,11/5/2019,11/7/2019
4,14,10,19,22,60,31,11/12/2019,11/24/2019
4,14,10,19,23,60,158,1/26/2020,1/31/2020
4,14,10,19,26,60,146,1/7/2020,1/20/2020
7,6,13,29,6,110,199,7/12/2021,7/19/2021
7,6,13,29,19,110,189,7/29/2021,8/2/2021
7,6,13,29,27,110,175,7/15/2021,7/25/2021
7,8,7,5,9,108,129,7/12/2019,7/17/2019
7,8,7,5,23,108,10,7/7/2019,7/22/2019
7,8,7,5,24,108,87,7/28/2019,8/10/2019
7,8,7,5,27,108,9,7/5/2019,7/7/2019
7,9,12,28,1,112,26,7/9/2023,7/16/2023
7,9,12,28,6,112,55,7/13/2023,7/17/2023
7,9,12,28,14,112,129,7/21/2023,7/30/2023
7,9,12,28,16,112,108,7/23/2023,8/7/2023
7,9,12,28,28,112,122,7/31/2023,8/2/2023
7,11,10,6,4,107,174,7/29/2018,8/11/2018
7,11,10,6,9,107,140,7/19/2018,7/21/2018
7,11,10,6,12,107,167,7/26/2018,7/29/2018
7,11,10,6,16,107,80,7/26/2018,8/3/2018
7,11,10,6,17,107,31,7/16/2018,7/29/2018
7,11,10,6,20,107,56,7/5/2018,7/14/2018
7,11,10,6,30,107,18,7/16/2018,7/21/2018
7,13,7,2,3,109,181,7/19/2020,7/26/2020
7,13,7,2,11,109,64,7/9/2020,7/14/2020
7,13,7,2,20,109,102,7/26/2020,8/7/2020
7,13,7,2,22,109,136,7/14/2020,7/29/2020
7,13,7,2,23,109,4,7/23/2020,8/1/2020
7,13,7,2,25,109,146,7/26/2020,8/4/2020
7,13,7,2,27,109,70,7/19/2020,8/1/2020
7,13,13,29,6,111,23,7/26/2022,7/28/2022
7,13,13,29,19,111,130,7/30/2022,8/12/2022
7,13,13,29,27,111,74,7/21/2022,8/3/2022
7,14,12,28,1,111,76,7/24/2022,8/5/2022
7,14,12,28,6,111,162,8/1/2022,8/16/2022
7,14,12,28,14,111,1,7/17/2022,7/31/2022
7,14,12,28,16,111,54,7/4/2022,7/8/2022
7,14,12,28,28,111,71,7/5/2022,7/13/2022
9,6,6,32,2,35,65,12/9/2023,12/19/2023
9,6,6,32,12,35,134,11/13/2023,11/15/2023
9,6,6,32,22,35,143,6/2/2024,6/4/2024
9,6,6,32,24,35,53,1/19/2024,2/1/2024
9,6,6,32,25,35,26,11/6/2023,11/15/2023
9,6,6,32,29,35,65,12/23/2023,12/28/2023
9,7,12,28,1,30,119,10/31/2018,11/11/2018
9,7,12,28,6,30,125,12/19/2018,12/22/2018
9,7,12,28,14,30,135,3/8/2019,3/22/2019
9,7,12,28,16,30,94,6/26/2019,7/4/2019
9,7,12,28,28,30,190,11/10/2018,11/17/2018
9,8,10,12,2,34,102,3/31/2023,4/2/2023
9,8,10,12,4,34,145,12/1/2022,12/4/2022
9,8,10,12,7,34,195,10/23/2022,11/4/2022
9,8,10,12,9,34,181,1/7/2023,1/17/2023
9,8,10,12,12,34,194,12/6/2022,12/11/2022
9,8,10,12,15,34,21,12/18/2022,1/2/2023
9,8,10,12,16,34,191,6/2/2023,6/16/2023
9,8,10,12,17,34,133,10/12/2022,10/14/2022
9,8,10,12,23,34,90,11/19/2022,11/24/2022
9,9,10,27,2,34,44,10/26/2022,11/4/2022
9,9,10,27,4,34,28,5/27/2023,6/11/2023
9,9,10,27,7,34,97,1/27/2023,1/29/2023
9,9,10,27,12,34,76,1/15/2023,1/24/2023
9,9,10,27,17,34,196,4/15/2023,4/28/2023
9,9,10,27,20,34,152,11/7/2022,11/9/2022
9,9,10,27,24,34,162,4/23/2023,4/28/2023
9,9,10,27,27,34,126,2/15/2023,2/21/2023
9,9,10,27,28,34,172,12/22/2022,1/5/2023
9,10,9,14,1,30,183,10/15/2018,10/22/2018
9,10,9,14,1,31,48,6/29/2020,7/9/2020
9,10,9,14,1,32,24,3/29/2021,4/9/2021
9,10,9,14,1,33,127,11/17/2021,11/28/2021
9,10,9,14,1,34,79,11/14/2022,11/28/2022
9,10,9,14,1,35,200,4/22/2024,4/28/2024
9,10,9,14,6,30,63,4/30/2019,5/10/2019
9,10,9,14,6,31,61,7/1/2020,7/11/2020
9,10,9,14,6,32,180,3/25/2021,4/1/2021
9,10,9,14,6,33,50,11/7/2021,11/18/2021
9,10,9,14,6,34,172,3/19/2023,3/25/2023
9,10,9,14,6,35,2,1/15/2024,1/17/2024
9,10,9,14,7,30,85,5/30/2019,6/2/2019
9,10,9,14,7,31,64,10/28/2019,11/1/2019
9,10,9,14,7,32,174,3/22/2021,4/3/2021
9,10,9,14,7,33,61,2/27/2022,3/1/2022
9,10,9,14,7,34,3,6/16/2023,6/22/2023
9,10,9,14,7,35,70,10/7/2023,10/12/2023
9,10,9,14,11,30,171,3/21/2019,4/2/2019
9,10,9,14,11,31,199,4/16/2020,4/23/2020
9,10,9,14,11,32,71,1/2/2021,1/7/2021
9,10,9,14,11,33,31,5/19/2022,5/27/2022
9,10,9,14,11,34,162,4/19/2023,4/28/2023
9,10,9,14,11,35,187,1/10/2024,1/15/2024
9,10,9,14,13,30,187,6/15/2019,6/28/2019
9,10,9,14,13,31,197,6/30/2020,7/8/2020
9,10,9,14,13,32,68,10/26/2020,11/3/2020
9,10,9,14,13,33,111,12/29/2021,1/13/2022
9,10,9,14,13,34,97,1/5/2023,1/11/2023
9,10,9,14,13,35,147,3/8/2024,3/20/2024
9,10,9,14,22,30,93,12/23/2018,1/4/2019
9,10,9,14,22,31,70,12/21/2019,12/28/2019
9,10,9,14,22,32,9,2/17/2021,2/23/2021
9,10,9,14,22,33,154,4/11/2022,4/21/2022
9,10,9,14,22,34,137,7/1/2023,7/8/2023
9,10,9,14,22,35,61,3/8/2024,3/18/2024
9,10,9,14,23,30,108,2/10/2019,2/23/2019
9,10,9,14,23,31,62,10/14/2019,10/20/2019
9,10,9,14,23,32,70,10/28/2020,11/8/2020
9,10,9,14,23,33,184,4/1/2022,4/8/2022
9,10,9,14,23,34,31,12/29/2022,1/5/2023
9,10,9,14,23,35,21,6/20/2024,6/30/2024
9,10,9,14,28,30,137,2/24/2019,3/9/2019
9,10,9,14,28,31,147,4/19/2020,4/21/2020
9,10,9,14,28,32,91,5/5/2021,5/7/2021
9,10,9,14,28,33,66,1/21/2022,2/1/2022
9,10,9,14,28,34,140,5/18/2023,5/28/2023
9,10,9,14,28,35,155,10/10/2023,10/17/2023
9,10,9,14,29,30,126,5/3/2019,5/17/2019
9,10,9,14,29,31,100,6/26/2020,6/30/2020
9,10,9,14,29,32,135,2/22/2021,3/4/2021
9,10,9,14,29,33,51,11/13/2021,11/28/2021
9,10,9,14,29,34,46,1/6/2023,1/13/2023
9,10,9,14,29,35,45,2/20/2024,2/24/2024
9,10,9,15,2,28,159,2/5/2017,2/19/2017
9,10,9,15,2,29,198,11/2/2017,11/9/2017
9,10,9,15,2,30,98,2/6/2019,2/15/2019
9,10,9,15,2,31,137,6/3/2020,6/5/2020
9,10,9,15,2,32,124,10/25/2020,11/7/2020
9,10,9,15,2,33,4,1/18/2022,1/20/2022
9,10,9,15,2,34,43,1/3/2023,1/14/2023
9,10,9,15,2,35,57,5/22/2024,5/25/2024
9,10,9,15,4,28,1,3/27/2017,3/31/2017
9,10,9,15,4,29,190,12/27/2017,1/2/2018
9,10,9,15,4,30,167,2/12/2019,2/20/2019
9,10,9,15,4,31,95,11/3/2019,11/16/2019
9,10,9,15,4,32,2,3/19/2021,3/31/2021
9,10,9,15,4,33,37,3/2/2022,3/9/2022
9,10,9,15,4,34,19,5/15/2023,5/23/2023
9,10,9,15,4,35,49,12/13/2023,12/26/2023
9,10,9,15,7,28,200,12/2/2016,12/13/2016
9,10,9,15,7,29,176,11/1/2017,11/5/2017
9,10,9,15,7,30,34,2/15/2019,2/27/2019
9,10,9,15,7,31,95,6/25/2020,7/9/2020
9,10,9,15,7,32,121,5/3/2021,5/15/2021
9,10,9,15,7,33,13,2/3/2022,2/5/2022
9,10,9,15,7,34,133,10/2/2022,10/15/2022
9,10,9,15,7,35,43,4/1/2024,4/3/2024
9,10,9,15,16,28,191,4/25/2017,5/4/2017
9,10,9,15,16,29,99,12/26/2017,1/10/2018
9,10,9,15,16,30,174,1/31/2019,2/12/2019
9,10,9,15,16,31,55,4/26/2020,5/5/2020
9,10,9,15,16,32,13,3/11/2021,3/16/2021
9,10,9,15,16,33,196,3/28/2022,4/11/2022
9,10,9,15,16,34,173,4/3/2023,4/14/2023
9,10,9,15,16,35,191,10/30/2023,11/14/2023
9,10,9,15,21,28,166,1/31/2017,2/5/2017
9,10,9,15,21,29,155,2/16/2018,3/2/2018
9,10,9,15,21,30,21,5/18/2019,5/21/2019
9,10,9,15,21,31,40,10/26/2019,11/4/2019
9,10,9,15,21,32,18,5/15/2021,5/30/2021
9,10,9,15,21,33,137,2/2/2022,2/13/2022
9,10,9,15,21,34,69,1/27/2023,2/2/2023
9,10,9,15,21,35,198,10/29/2023,11/5/2023
9,10,12,28,1,30,182,3/13/2019,3/23/2019
9,10,12,28,6,30,50,6/19/2019,6/29/2019
9,10,12,28,14,30,143,1/8/2019,1/11/2019
9,10,12,28,16,30,26,5/18/2019,5/23/2019
9,10,12,28,28,30,43,4/8/2019,4/21/2019
9,11,10,17,7,35,164,10/1/2023,10/6/2023
9,11,10,17,13,35,184,1/19/2024,1/30/2024
9,11,10,17,15,35,11,11/4/2023,11/16/2023
9,11,10,17,16,35,88,1/7/2024,1/21/2024
9,11,10,17,17,35,92,4/11/2024,4/15/2024
9,11,10,17,20,35,92,10/1/2023,10/15/2023
9,11,10,17,21,35,183,3/6/2024,3/10/2024
9,11,10,17,29,35,7,1/27/2024,2/1/2024
9,11,10,20,15,32,182,12/19/2020,12/21/2020
9,11,10,20,25,32,19,6/1/2021,6/4/2021
9,11,10,20,27,32,182,2/23/2021,3/3/2021
9,12,10,22,3,32,9,4/3/2021,4/11/2021
9,12,10,22,13,32,107,4/18/2021,5/2/2021
9,12,10,22,25,32,58,10/3/2020,10/16/2020
9,12,10,22,28,32,162,10/31/2020,11/9/2020
9,13,9,16,3,32,22,12/28/2020,12/31/2020
9,13,9,16,6,32,158,4/21/2021,4/27/2021
9,13,9,16,7,32,123,10/5/2020,10/8/2020
9,13,9,16,8,32,132,12/19/2020,12/31/2020
9,13,9,16,12,32,37,2/28/2021,3/11/2021
9,13,9,16,17,32,78,2/2/2021,2/12/2021
9,13,9,16,20,32,177,5/27/2021,6/4/2021
9,14,9,16,3,32,1,11/5/2020,11/15/2020
9,14,9,16,6,32,193,2/4/2021,2/14/2021
9,14,9,16,7,32,98,10/18/2020,10/29/2020
9,14,9,16,8,32,71,12/22/2020,12/30/2020
9,14,9,16,12,32,151,6/18/2021,6/27/2021
9,14,9,16,17,32,47,12/21/2020,1/4/2021
9,14,9,16,20,32,2,6/11/2021,6/19/2021
