60,10,2/7/2017,10,20,37,24
60,10,3/10/2017,10,20,38,10
60,10,1/30/2017,10,20,38,11
60,10,3/1/2017,10,20,38,12
60,10,3/21/2017,10,20,38,13
60,10,2/4/2017,10,20,38,24
60,10,3/6/2017,10,20,39,10
60,10,1/31/2017,10,20,39,11
60,10,2/28/2017,10,20,39,12
60,10,3/19/2017,10,20,39,13
60,10,2/4/2017,10,20,39,24
60,10,3/9/2017,10,20,40,10
60,10,1/29/2017,10,20,40,11
60,10,3/1/2017,10,20,40,12
60,10,3/18/2017,10,20,40,13
60,10,2/7/2017,10,20,40,24
60,10,3/10/2017,10,20,41,10
60,10,1/29/2017,10,20,41,11
60,10,2/25/2017,10,20,41,12
60,10,3/20/2017,10,20,41,13
60,10,2/8/2017,10,20,41,24
60,10,3/9/2017,10,20,42,10
60,10,1/29/2017,10,20,42,11
60,10,2/28/2017,10,20,42,12
60,10,3/19/2017,10,20,42,13
60,10,2/5/2017,10,20,42,24
60,10,3/10/2017,10,20,43,10
60,10,1/28/2017,10,20,43,11
60,10,2/28/2017,10,20,43,12
60,10,3/20/2017,10,20,43,13
60,10,2/6/2017,10,20,43,24
60,10,3/9/2017,10,20,44,10
60,10,1/31/2017,10,20,44,11
60,10,2/27/2017,10,20,44,12
60,10,3/17/2017,10,20,44,13
60,10,2/7/2017,10,20,44,24
60,10,3/10/2017,10,20,45,10
60,10,1/29/2017,10,20,45,11
60,10,2/27/2017,10,20,45,12
60,10,3/18/2017,10,20,45,13
60,10,2/6/2017,10,20,45,24
60,10,3/9/2017,10,20,46,10
60,10,1/31/2017,10,20,46,11
60,10,2/28/2017,10,20,46,12
60,10,3/17/2017,10,20,46,13
60,10,2/6/2017,10,20,46,24
60,10,3/6/2017,10,20,47,10
60,10,1/27/2017,10,20,47,11
60,10,3/1/2017,10,20,47,12
60,10,3/18/2017,10,20,47,13
60,10,2/5/2017,10,20,47,24
60,10,3/7/2017,10,20,48,10
60,10,1/29/2017,10,20,48,11
60,10,3/1/2017,10,20,48,12
60,10,3/17/2017,10,20,48,13
60,10,2/8/2017,10,20,48,24
60,10,3/6/2017,10,20,49,10
60,10,1/29/2017,10,20,49,11
60,10,2/27/2017,10,20,49,12
60,10,3/17/2017,10,20,49,13
60,10,2/6/2017,10,20,49,24
60,10,3/6/2017,10,20,50,10
60,10,1/29/2017,10,20,50,11
60,10,2/28/2017,10,20,50,12
60,10,3/21/2017,10,20,50,13
60,10,2/5/2017,10,20,50,24
60,10,3/10/2017,10,20,51,10
60,10,1/31/2017,10,20,51,11
60,10,3/1/2017,10,20,51,12
60,10,3/19/2017,10,20,51,13
60,10,2/8/2017,10,20,51,24
60,10,3/9/2017,10,20,52,10
60,10,1/29/2017,10,20,52,11
60,10,2/25/2017,10,20,52,12
60,10,3/18/2017,10,20,52,13
60,10,2/4/2017,10,20,52,24
60,10,3/9/2017,10,20,53,10
60,10,1/29/2017,10,20,53,11
60,10,2/27/2017,10,20,53,12
60,10,3/17/2017,10,20,53,13
60,10,2/7/2017,10,20,53,24
60,10,3/10/2017,10,20,54,10
60,10,1/31/2017,10,20,54,11
60,10,2/26/2017,10,20,54,12
60,10,3/21/2017,10,20,54,13
60,10,2/8/2017,10,20,54,24
60,10,3/10/2017,10,20,55,10
60,10,1/30/2017,10,20,55,11
60,10,2/27/2017,10,20,55,12
60,10,3/21/2017,10,20,55,13
60,10,2/4/2017,10,20,55,24
60,10,3/10/2017,10,20,56,10
60,10,1/28/2017,10,20,56,11
60,10,3/1/2017,10,20,56,12
60,10,3/17/2017,10,20,56,13
60,10,2/6/2017,10,20,56,24
60,10,3/8/2017,10,20,57,10
60,10,1/31/2017,10,20,57,11
60,10,2/27/2017,10,20,57,12
60,10,3/21/2017,10,20,57,13
60,10,2/7/2017,10,20,57,24
60,10,3/7/2017,10,20,58,10
60,10,1/31/2017,10,20,58,11
60,10,2/25/2017,10,20,58,12
60,10,3/20/2017,10,20,58,13
60,10,2/8/2017,10,20,58,24
60,10,3/7/2017,10,20,59,10
60,10,1/30/2017,10,20,59,11
60,10,2/25/2017,10,20,59,12
60,10,3/19/2017,10,20,59,13
60,10,2/8/2017,10,20,59,24
60,10,3/7/2017,10,20,60,10
60,10,1/30/2017,10,20,60,11
60,10,2/26/2017,10,20,60,12
60,10,3/19/2017,10,20,60,13
60,10,2/5/2017,10,20,60,24
60,10,5/10/2017,10,20,171,10
60,10,7/10/2017,10,20,171,11
60,10,6/4/2017,10,20,171,12
60,10,6/19/2017,10,20,171,13
60,10,6/11/2017,10,20,171,24
60,10,5/11/2017,10,20,172,10
60,10,7/10/2017,10,20,172,11
60,10,6/2/2017,10,20,172,12
60,10,6/22/2017,10,20,172,13
60,10,6/12/2017,10,20,172,24
60,10,5/9/2017,10,20,173,10
60,10,7/12/2017,10,20,173,11
60,10,6/2/2017,10,20,173,12
60,10,6/18/2017,10,20,173,13
60,10,6/12/2017,10,20,173,24
60,10,5/8/2017,10,20,174,10
60,10,7/9/2017,10,20,174,11
60,10,6/1/2017,10,20,174,12
60,10,6/19/2017,10,20,174,13
60,10,6/9/2017,10,20,174,24
60,10,5/9/2017,10,20,175,10
60,10,7/10/2017,10,20,175,11
60,10,6/4/2017,10,20,175,12
60,10,6/21/2017,10,20,175,13
60,10,6/11/2017,10,20,175,24
60,10,5/12/2017,10,20,176,10
60,10,7/11/2017,10,20,176,11
60,10,6/1/2017,10,20,176,12
60,10,6/19/2017,10,20,176,13
60,10,6/9/2017,10,20,176,24
60,10,5/9/2017,10,20,177,10
60,10,7/12/2017,10,20,177,11
60,10,6/1/2017,10,20,177,12
60,10,6/22/2017,10,20,177,13
60,10,6/9/2017,10,20,177,24
60,10,5/12/2017,10,20,178,10
60,10,7/9/2017,10,20,178,11
60,10,6/1/2017,10,20,178,12
60,10,6/22/2017,10,20,178,13
60,10,6/12/2017,10,20,178,24
60,10,5/11/2017,10,20,179,10
60,10,7/11/2017,10,20,179,11
60,10,5/31/2017,10,20,179,12
60,10,6/19/2017,10,20,179,13
60,10,6/9/2017,10,20,179,24
60,10,5/9/2017,10,20,180,10
60,10,7/12/2017,10,20,180,11
60,10,6/1/2017,10,20,180,12
60,10,6/20/2017,10,20,180,13
60,10,6/12/2017,10,20,180,24
60,10,5/11/2017,10,20,181,10
60,10,7/12/2017,10,20,181,11
60,10,6/2/2017,10,20,181,12
60,10,6/20/2017,10,20,181,13
60,10,6/12/2017,10,20,181,24
60,10,5/12/2017,10,20,182,10
60,10,7/12/2017,10,20,182,11
60,10,5/31/2017,10,20,182,12
60,10,6/19/2017,10,20,182,13
60,10,6/12/2017,10,20,182,24
60,10,5/10/2017,10,20,183,10
60,10,7/10/2017,10,20,183,11
60,10,5/31/2017,10,20,183,12
60,10,6/22/2017,10,20,183,13
60,10,6/13/2017,10,20,183,24
60,10,5/10/2017,10,20,184,10
60,10,7/12/2017,10,20,184,11
60,10,6/3/2017,10,20,184,12
60,10,6/18/2017,10,20,184,13
60,10,6/11/2017,10,20,184,24
60,10,5/10/2017,10,20,185,10
60,10,7/12/2017,10,20,185,11
60,10,6/4/2017,10,20,185,12
60,10,6/19/2017,10,20,185,13
60,10,6/11/2017,10,20,185,24
60,10,5/8/2017,10,20,186,10
60,10,7/12/2017,10,20,186,11
60,10,6/4/2017,10,20,186,12
60,10,6/19/2017,10,20,186,13
60,10,6/13/2017,10,20,186,24
60,10,5/9/2017,10,20,187,10
60,10,7/12/2017,10,20,187,11
60,10,6/2/2017,10,20,187,12
60,10,6/19/2017,10,20,187,13
60,10,6/12/2017,10,20,187,24
60,10,5/8/2017,10,20,188,10
60,10,7/9/2017,10,20,188,11
60,10,5/31/2017,10,20,188,12
60,10,6/22/2017,10,20,188,13
60,10,6/11/2017,10,20,188,24
60,10,5/9/2017,10,20,189,10
60,10,7/10/2017,10,20,189,11
60,10,5/31/2017,10,20,189,12
60,10,6/22/2017,10,20,189,13
60,10,6/12/2017,10,20,189,24
60,10,5/10/2017,10,20,190,10
60,10,7/9/2017,10,20,190,11
60,10,6/2/2017,10,20,190,12
60,10,6/20/2017,10,20,190,13
60,10,6/11/2017,10,20,190,24
60,10,2/4/2017,10,20,61,10
60,10,1/11/2017,10,20,61,11
60,10,2/28/2017,10,20,61,12
60,10,2/6/2017,10,20,61,13
60,10,4/2/2017,10,20,61,24
60,10,2/3/2017,10,20,62,10
60,10,1/12/2017,10,20,62,11
60,10,2/27/2017,10,20,62,12
60,10,2/6/2017,10,20,62,13
60,10,3/31/2017,10,20,62,24
60,10,1/31/2017,10,20,63,10
60,10,1/10/2017,10,20,63,11
60,10,2/25/2017,10,20,63,12
60,10,2/5/2017,10,20,63,13
60,10,4/1/2017,10,20,63,24
60,10,1/31/2017,10,20,64,10
60,10,1/9/2017,10,20,64,11
60,10,2/25/2017,10,20,64,12
60,10,2/8/2017,10,20,64,13
60,10,4/1/2017,10,20,64,24
60,10,2/2/2017,10,20,65,10
60,10,1/11/2017,10,20,65,11
60,10,2/24/2017,10,20,65,12
60,10,2/6/2017,10,20,65,13
60,10,4/3/2017,10,20,65,24
60,10,2/1/2017,10,20,66,10
60,10,1/10/2017,10,20,66,11
60,10,2/25/2017,10,20,66,12
60,10,2/4/2017,10,20,66,13
60,10,4/3/2017,10,20,66,24
60,10,2/1/2017,10,20,67,10
60,10,1/11/2017,10,20,67,11
60,10,2/26/2017,10,20,67,12
60,10,2/7/2017,10,20,67,13
60,10,4/2/2017,10,20,67,24
60,10,1/31/2017,10,20,68,10
60,10,1/13/2017,10,20,68,11
60,10,2/26/2017,10,20,68,12
60,10,2/7/2017,10,20,68,13
60,10,4/1/2017,10,20,68,24
60,10,2/2/2017,10,20,69,10
60,10,1/13/2017,10,20,69,11
60,10,2/27/2017,10,20,69,12
60,10,2/4/2017,10,20,69,13
60,10,3/30/2017,10,20,69,24
60,10,2/3/2017,10,20,70,10
60,10,1/13/2017,10,20,70,11
60,10,2/28/2017,10,20,70,12
60,10,2/7/2017,10,20,70,13
60,10,4/3/2017,10,20,70,24
60,10,2/1/2017,10,20,71,10
60,10,1/12/2017,10,20,71,11
60,10,2/24/2017,10,20,71,12
60,10,2/7/2017,10,20,71,13
60,10,4/2/2017,10,20,71,24
60,10,1/31/2017,10,20,72,10
60,10,1/9/2017,10,20,72,11
60,10,2/28/2017,10,20,72,12
60,10,2/5/2017,10,20,72,13
60,10,3/31/2017,10,20,72,24
60,10,2/1/2017,10,20,73,10
60,10,1/12/2017,10,20,73,11
60,10,2/27/2017,10,20,73,12
60,10,2/4/2017,10,20,73,13
60,10,4/1/2017,10,20,73,24
60,10,2/2/2017,10,20,74,10
60,10,1/12/2017,10,20,74,11
60,10,2/24/2017,10,20,74,12
60,10,2/6/2017,10,20,74,13
60,10,4/3/2017,10,20,74,24
60,10,2/3/2017,10,20,75,10
60,10,1/10/2017,10,20,75,11
60,10,2/28/2017,10,20,75,12
60,10,2/6/2017,10,20,75,13
60,10,3/31/2017,10,20,75,24
60,10,2/1/2017,10,20,76,10
60,10,1/12/2017,10,20,76,11
60,10,2/28/2017,10,20,76,12
60,10,2/6/2017,10,20,76,13
60,10,4/3/2017,10,20,76,24
60,10,1/31/2017,10,20,77,10
60,10,1/11/2017,10,20,77,11
60,10,2/26/2017,10,20,77,12
60,10,2/5/2017,10,20,77,13
60,10,3/31/2017,10,20,77,24
60,10,2/2/2017,10,20,78,10
60,10,1/12/2017,10,20,78,11
60,10,2/24/2017,10,20,78,12
60,10,2/6/2017,10,20,78,13
60,10,3/30/2017,10,20,78,24
60,10,2/3/2017,10,20,79,10
60,10,1/11/2017,10,20,79,11
60,10,2/25/2017,10,20,79,12
60,10,2/6/2017,10,20,79,13
60,10,3/31/2017,10,20,79,24
60,10,2/1/2017,10,20,80,10
60,10,1/13/2017,10,20,80,11
60,10,2/28/2017,10,20,80,12
60,10,2/7/2017,10,20,80,13
60,10,3/30/2017,10,20,80,24
60,10,1/31/2017,10,20,81,10
60,10,1/12/2017,10,20,81,11
60,10,2/25/2017,10,20,81,12
60,10,2/8/2017,10,20,81,13
60,10,4/1/2017,10,20,81,24
60,10,2/1/2017,10,20,82,10
60,10,1/10/2017,10,20,82,11
60,10,2/25/2017,10,20,82,12
60,10,2/8/2017,10,20,82,13
60,10,3/30/2017,10,20,82,24
60,10,1/31/2017,10,20,83,10
60,10,1/10/2017,10,20,83,11
60,10,2/26/2017,10,20,83,12
60,10,2/8/2017,10,20,83,13
60,10,4/3/2017,10,20,83,24
60,10,1/31/2017,10,20,84,10
60,10,1/9/2017,10,20,84,11
60,10,2/24/2017,10,20,84,12
60,10,2/8/2017,10,20,84,13
60,10,4/3/2017,10,20,84,24
60,10,2/1/2017,10,20,85,10
60,10,1/12/2017,10,20,85,11
60,10,2/26/2017,10,20,85,12
60,10,2/4/2017,10,20,85,13
60,10,3/30/2017,10,20,85,24
60,10,2/1/2017,10,20,86,10
60,10,1/11/2017,10,20,86,11
60,10,2/27/2017,10,20,86,12
60,10,2/7/2017,10,20,86,13
60,10,4/3/2017,10,20,86,24
60,10,2/1/2017,10,20,87,10
60,10,1/9/2017,10,20,87,11
60,10,2/26/2017,10,20,87,12
60,10,2/8/2017,10,20,87,13
60,10,4/3/2017,10,20,87,24
60,10,2/1/2017,10,20,88,10
60,10,1/9/2017,10,20,88,11
60,10,2/24/2017,10,20,88,12
60,10,2/5/2017,10,20,88,13
60,10,3/30/2017,10,20,88,24
60,10,2/1/2017,10,20,89,10
60,10,1/12/2017,10,20,89,11
60,10,2/24/2017,10,20,89,12
60,10,2/7/2017,10,20,89,13
60,10,4/2/2017,10,20,89,24
60,10,2/1/2017,10,20,90,10
60,10,1/9/2017,10,20,90,11
60,10,2/26/2017,10,20,90,12
60,10,2/4/2017,10,20,90,13
60,10,4/3/2017,10,20,90,24
60,10,6/10/2017,10,20,191,10
60,10,6/29/2017,10,20,191,11
60,10,5/25/2017,10,20,191,12
60,10,8/4/2017,10,20,191,13
60,10,7/29/2017,10,20,191,24
60,10,6/10/2017,10,20,192,10
60,10,6/29/2017,10,20,192,11
60,10,5/21/2017,10,20,192,12
60,10,7/31/2017,10,20,192,13
60,10,7/25/2017,10,20,192,24
60,10,6/7/2017,10,20,193,10
60,10,7/1/2017,10,20,193,11
60,10,5/25/2017,10,20,193,12
60,10,8/4/2017,10,20,193,13
60,10,7/28/2017,10,20,193,24
60,10,6/10/2017,10,20,194,10
60,10,6/28/2017,10,20,194,11
60,10,5/25/2017,10,20,194,12
60,10,8/3/2017,10,20,194,13
60,10,7/26/2017,10,20,194,24
60,10,6/11/2017,10,20,195,10
60,10,6/29/2017,10,20,195,11
60,10,5/21/2017,10,20,195,12
60,10,7/31/2017,10,20,195,13
60,10,7/29/2017,10,20,195,24
60,10,6/7/2017,10,20,196,10
60,10,7/1/2017,10,20,196,11
60,10,5/24/2017,10,20,196,12
60,10,8/4/2017,10,20,196,13
60,10,7/26/2017,10,20,196,24
60,10,6/10/2017,10,20,197,10
60,10,7/1/2017,10,20,197,11
60,10,5/24/2017,10,20,197,12
60,10,8/1/2017,10,20,197,13
60,10,7/27/2017,10,20,197,24
60,10,6/7/2017,10,20,198,10
60,10,7/1/2017,10,20,198,11
60,10,5/21/2017,10,20,198,12
60,10,8/3/2017,10,20,198,13
60,10,7/29/2017,10,20,198,24
60,10,6/11/2017,10,20,199,10
60,10,6/30/2017,10,20,199,11
60,10,5/22/2017,10,20,199,12
60,10,8/1/2017,10,20,199,13
60,10,7/27/2017,10,20,199,24
60,10,6/8/2017,10,20,200,10
60,10,6/30/2017,10,20,200,11
60,10,5/25/2017,10,20,200,12
60,10,7/31/2017,10,20,200,13
60,10,7/26/2017,10,20,200,24
60,10,6/10/2017,10,20,201,10
60,10,6/30/2017,10,20,201,11
60,10,5/23/2017,10,20,201,12
60,10,8/2/2017,10,20,201,13
60,10,7/28/2017,10,20,201,24
60,10,6/10/2017,10,20,202,10
60,10,7/1/2017,10,20,202,11
60,10,5/25/2017,10,20,202,12
60,10,8/4/2017,10,20,202,13
60,10,7/27/2017,10,20,202,24
60,10,6/11/2017,10,20,203,10
60,10,6/28/2017,10,20,203,11
60,10,5/25/2017,10,20,203,12
60,10,8/2/2017,10,20,203,13
60,10,7/25/2017,10,20,203,24
60,10,6/10/2017,10,20,204,10
60,10,7/1/2017,10,20,204,11
60,10,5/25/2017,10,20,204,12
60,10,8/1/2017,10,20,204,13
60,10,7/26/2017,10,20,204,24
60,10,6/11/2017,10,20,205,10
60,10,7/2/2017,10,20,205,11
60,10,5/25/2017,10,20,205,12
60,10,8/1/2017,10,20,205,13
60,10,7/28/2017,10,20,205,24
60,10,6/8/2017,10,20,206,10
60,10,7/2/2017,10,20,206,11
60,10,5/21/2017,10,20,206,12
60,10,8/3/2017,10,20,206,13
60,10,7/25/2017,10,20,206,24
60,10,6/8/2017,10,20,207,10
60,10,6/30/2017,10,20,207,11
60,10,5/25/2017,10,20,207,12
60,10,8/1/2017,10,20,207,13
60,10,7/27/2017,10,20,207,24
60,10,6/8/2017,10,20,208,10
